"document_id","mention_id","table_id","relation","related_table_cells","exact","count","mention_table_id","mention"
1862,10371,14256,"dif","45,46,",False,"2",16748,"$3.3 million"
1862,10366,14255,"same","101,",True,"3",16752,"$43.5 million"
1862,10364,14255,"same","99,",False,"3",16750,"$50.9 million"
1862,10365,14255,"dif","99,101,",False,"3",16751,"$7.4 million"
1862,10372,14256,"dif","40,41,",False,"2",16749,"$8.9 million"
1866,10386,14291,"same","6,",False,"3",16770,"54%"
1866,10387,14291,"same","10,",True,"3",16778,"56%"
1869,10401,14311,"same","9,",True,"3",16804,"$684"
1869,10402,14312,"same","9,",True,"3",16806,"$8,069"
1871,10405,14319,"same","2,",True,"3",16812,"$2,156"
1871,10403,14319,"same","3,",True,"3",16807,"$451"
1873,10409,14343,"same","6,",True,"3",16817,"$1,939"
1873,10410,14343,"same","7,",True,"3",16819,"$553"
1875,10414,14371,"same","21,",False,"2",16832,"1%"
1875,10418,14365,"same","19,",True,"2",16825,"$124"
1875,10417,14365,"same","13,",True,"2",16823,"$251"
1875,10413,14365,"same","9,",True,"3",16827,"$8,895"
1878,10424,14392,"same","9,",True,"3",16837,"$14,733"
1878,10425,14392,"same","10,",True,"3",16839,"$8,687"
1879,10434,14412,"same","7,",False,"3",16849,"21%"
1879,10433,14412,"same","9,",False,"3",16845,"64%"
1882,10441,14437,"same","11,",False,"3",16860,"12%"
1882,10443,14437,"same","13,",False,"3",16856,"2%"
1884,10447,14458,"same","12,",False,"3",16867,"54%"
1884,10448,14458,"same","11,",True,"3",16869,"60%"
1904,10535,14570,"same","30,",True,"2",16973,"2,286"
1904,10533,14570,"same","29,",True,"2",16975,"2,660"
1953,10763,14950,"same","13,",True,"3",17280,"45%"
1953,10765,14948,"same","21,",True,"3",17286,"53%"
1953,10759,14946,"same","40,",True,"4",17272,"64"
1953,10766,14948,"same","25,",True,"3",17268,"66%"
1953,10761,14946,"same","43,",True,"4",17276,"67"
1953,10762,14950,"same","15,",True,"3",17267,"71%"
1955,10780,14977,"same","6,",True,"3",17295,"29%"
1955,10776,14975,"same","17,",True,"3",17299,"33%"
1955,10774,14975,"same","15,",True,"3",17297,"45%"
1955,10773,14975,"same","9,",True,"3",17296,"51%"
1955,10779,14977,"same","4,",True,"3",17294,"52%"
1955,10775,14975,"same","16,",True,"3",17298,"60%"
1960,10803,15014,"same","6,",True,"3",17330,"22%"
1960,10802,15014,"same","5,",True,"5",17329,"30%"
1963,10820,15034,"same","5,",True,"3",17352,"48%"
1974,10879,15106,"rat","12,108,",False,"3",17484,"10 per cent"
1977,10884,15123,"rat","12,108,",False,"3",17498,"10 per cent"
1977,10883,15123,"same","108,",True,"2",17497,"£3,843 billion"
1979,10895,15145,"rat","12,108,",False,"3",17515,"10 per cent"
2057,11341,15881,"same","16,",True,"3",18296,"$1,000"
2057,11342,15881,"same","4,",True,"3",18298,"$10,000"
2057,11339,15881,"same","14,",True,"2",18294,"$2,000)"
2057,11340,15881,"same","12,",True,"3",18295,"$5,000)"
2117,11624,16743,"rat","27,28,",False,"2",19042,"10%"
2117,11624,16743,"same","30,",True,"2",19042,"10%"
2117,11634,16743,"same","50,",True,"3",19051,"10%"
2117,11613,16743,"same","28,",True,"3",19031,"£1,027 million"
2117,11612,16743,"same","27,",True,"3",19030,"£1,130 million"
2117,11635,16743,"same","60,",True,"3",19053,"15%"
2117,11636,16743,"same","65,",True,"3",19054,"15%"
2117,11621,16743,"same","58,",True,"3",19039,"£204 million"
2117,11620,16743,"same","57,",True,"3",19038,"£235 million"
2117,11619,16743,"same","48,",True,"3",19037,"£240 million"
2117,11618,16743,"same","47,",True,"3",19036,"£265 million"
2117,11626,16743,"same","15,",True,"3",19044,"34%"
2117,11617,16743,"same","14,",True,"3",19035,"£91 million"
2121,11640,16779,"same","8,",True,"3",19056,"1%"
2121,11641,16779,"same","28,",True,"3",19055,"20%"
2123,11647,16795,"same","10,",True,"3",19060,"4%"
2123,11649,16795,"same","40,",True,"3",19062,"6%"
2172,11952,17136,"same","8,",True,"2",19437,"$201.6 million"
2172,11959,17136,"same","11,",True,"3",19455,"20.9%"
2172,11955,17136,"same","20,",True,"2",19443,"$32.0 million"
2172,11962,17136,"same","23,",True,"3",19467,"51.2%"
2175,11978,17169,"same","23,",True,"3",19476,"51.2%"
2175,11979,17169,"same","24,",True,"3",19478,"6.0%"
2176,11984,17182,"same","17,",True,"3",19480,"17.0%"
2176,11986,17182,"same","18,",True,"3",19482,"19.9%"
2191,12085,17334,"same","12,",False,"3",19657,"1.59"
2199,12107,17376,"same","12,",True,"2",19678,"4.16 pence per share)"
2199,12105,17376,"same","10,",True,"3",19677,"4.25 pence per share"
2259,12453,18007,"same","2,",True,"3",20374,"$2,500"
2259,12455,18007,"same","2,",True,"3",20375,"$2,500"
2261,12463,18012,"same","4,",True,"3",20392,"$2,500"
2262,12465,18016,"same","4,",True,"3",20395,"$7,500"
2262,12466,18016,"same","4,",True,"3",20397,"$7,500"
2263,12467,18019,"same","6,",True,"3",20400,"$13,451"
2263,12468,18019,"same","6,",True,"3",20403,"$13,451"
2477,13821,18862,"same","5,",True,"2",22485,"21,390"
2478,13823,18864,"same","10,",True,"2",22494,"13,382 K"
2663,14953,19810,"same","10,",True,"3",23987,"10"
2663,14954,19810,"same","11,",True,"3",23989,"36"
2796,15802,20369,"same","2,",True,"3",24991,"19"
2796,15804,20369,"sum","4,6,",True,"2",24992,"20"
2796,15800,20369,"same","8,",True,"2",24990,"$4.6 million"
2801,15831,20378,"same","16,",True,"3",25019,"$1,421,000"
2801,15832,20378,"same","18,",True,"3",25020,"$279,000"
2801,15829,20378,"same","4,",True,"3",25017,"$2,857,000"
2801,15828,20378,"same","12,",True,"3",25022,"$4,057,000"
2801,15830,20378,"same","6,",True,"3",25018,"$509,000"
2801,15827,20378,"same","10,",True,"3",25021,"$7,112,000"
2811,15872,20417,"same","25,",True,"2",25068,"2.1%"
2811,15871,20417,"same","2,",True,"3",25066,"31,605"
2811,15871,20417,"sum","9,16,",True,"2",25066,"31,605"
2811,15869,20417,"same","10,",True,"3",25062,"48.9%"
2811,15870,20417,"same","17,",True,"2",25064,"51.1%"
2813,15890,20509,"sum","11,18,",True,"3",25128,"13.6%"
2813,15889,20509,"same","4,",True,"2",25126,"46.1%"
2815,15893,20572,"same","31,",True,"2",25134,"24"
2815,15892,20572,"same","3,",True,"2",25132,"50"
2816,15898,20630,"same","11,",True,"2",25141,"11.2%"
2816,15897,20630,"same","4,",True,"2",25139,"46.7%"
2818,15905,20702,"same","10,",True,"3",25150,"32"
2818,15904,20702,"same","3,",True,"3",25149,"49"
2820,15909,20755,"sum","52,59,",False,"3",25153,"21.6%"
2820,15908,20755,"sum","31,38,45,",False,"2",25152,"22.1%"
2820,15907,20755,"sum","10,17,24,",True,"3",25151,"28.7%"
2821,15918,20833,"same","3,",True,"3",25187,"13.6%"
2821,15917,20833,"same","24,",True,"2",25186,"76.2%"
2823,15919,20872,"same","31,",True,"2",25188,"15,639"
2823,15919,20872,"sum","3,10,17,24,",True,"2",25188,"15,639"
2823,15921,20872,"same","11,",True,"3",25193,"29.1%"
2823,15920,20872,"same","4,",True,"2",25190,"58.9%"
2823,15922,20872,"same","25,",True,"3",25196,"6.1%"
2824,15930,20946,"same","4,",True,"3",25204,"10.9%"
2824,15932,20946,"same","32,",True,"2",25208,"43.8%"
2824,15931,20946,"same","11,",True,"2",25206,"9.4%"
2825,15935,20993,"same","10,",True,"2",25221,"39"
2825,15934,20993,"same","3,",True,"2",25220,"40"
2828,15948,21129,"same","18,",True,"2",25240,"12.0%"
2828,15949,21129,"same","25,",True,"3",25242,"19.9%"
2828,15946,21129,"same","11,",True,"3",25238,"31.1%"
2828,15942,21129,"same","4,",True,"2",25230,"73.2%"
2829,15952,21171,"same","25,",True,"2",25259,"10.4%"
2829,15951,21171,"same","18,",True,"3",25258,"13.0%"
2829,15950,21171,"same","11,",True,"3",25257,"27.1%"
2831,15956,21239,"same","17,",True,"3",25265,"20.3%"
2831,15955,21239,"same","3,",True,"3",25263,"37.3%"
2831,15954,21239,"same","10,",True,"2",25261,"41.0%"
2832,15958,21309,"same","4,",True,"2",25267,"15.4%"
2832,15960,21309,"same","11,",True,"2",25268,"84.6%"
2833,15966,21353,"same","2,",True,"2",25300,"$1,767"
2833,15965,21353,"same","9,",True,"2",25299,"$2,024"
2835,15971,21402,"same","4,",True,"3",25304,"22.0%"
2835,15973,21402,"same","18,",True,"2",25308,"22.8%"
2835,15972,21402,"same","11,",True,"2",25306,"3.4%"
2836,15975,21453,"same","10,",True,"2",25315,"7.7%"
2836,15974,21453,"same","3,",True,"2",25314,"92.3%"
2838,15979,21518,"same","25,",True,"2",25319,"0.5%"
2838,15976,21518,"same","4,",True,"3",25316,"81.3%"
2838,15977,21518,"same","11,",True,"3",25317,"8.5%"
2838,15978,21518,"same","18,",True,"3",25318,"9.8%"
2839,15993,21575,"same","18,",True,"3",25336,"17.3%"
2839,15996,21547,"same","4,",True,"2",25342,"2.5"
2839,15992,21575,"same","11,",True,"3",25334,"2.9%"
2839,15995,21575,"same","46,",True,"3",25340,"3.1"
2839,15994,21575,"same","25,",True,"2",25338,"51.3%"
2840,15997,21622,"same","4,",True,"3",25350,"25.7%"
2840,15998,21622,"same","11,",True,"3",25351,"34.7%"
2840,15999,21622,"same","18,",True,"2",25352,"36.8%"
2842,16001,21687,"same","10,",True,"3",25354,"27.0%"
2842,16002,21687,"same","17,",True,"2",25355,"3.8%"
2842,16000,21687,"same","3,",True,"2",25353,"69.3%"
2843,16010,21743,"same","3,",True,"2",25363,"26.7%"
2843,16011,21743,"same","10,",True,"2",25364,"4.6%"
2845,16014,21816,"same","24,",True,"3",25367,"14.5%"
2845,16012,21816,"same","10,",True,"3",25365,"36.1%"
2845,16013,21816,"same","17,",True,"2",25366,"39.1%"
2846,16020,21885,"same","10,",True,"3",25393,"320"
2846,16022,21885,"same","17,",True,"3",25401,"357"
2846,16016,21885,"same","11,",True,"2",25377,"47.3%"
2846,16018,21885,"same","18,",True,"2",25385,"52.7%"
2846,16015,21885,"same","2,",True,"3",25368,"677"
2846,16015,21885,"sum","10,17,",True,"2",25368,"677"
2849,16036,22013,"same","11,",True,"2",25413,"$1,571"
2849,16034,22013,"same","4,",True,"2",25412,"$185"
2853,16050,22092,"same","5,",True,"3",25431,"10.82%"
2853,16053,22092,"same","5,",True,"3",25434,"10.82%"
2853,16052,22092,"same","4,",True,"3",25433,"12.83%"
2853,16058,22092,"same","8,",True,"3",25427,"14.71%"
2853,16055,22092,"same","9,",True,"3",25424,"15.63%"
2853,16049,22092,"same","3,",True,"3",25430,"17.76%"
2853,16057,22092,"sum","8,10,",True,"3",25426,"21.94%"
2853,16054,22092,"sum","9,10,",True,"3",25423,"22.86%"
2853,16051,22092,"sum","4,5,",True,"3",25432,"23.65%"
2853,16048,22092,"sum","3,5,",False,"3",25429,"28%"
2853,16056,22092,"same","10,",True,"3",25425,"7.23%"
2853,16059,22092,"same","10,",True,"3",25428,"7.23%"
2889,16261,22625,"percentage","2,18,",False,"2",25801,"0.4%"
2889,16261,22625,"same","19,",True,"2",25801,"0.4%"
2889,16258,22625,"same","8,",True,"2",25803,"49.2%"
2889,16259,22625,"same","13,",True,"2",25805,"50.8%"
2889,16260,22625,"same","2,",True,"3",25807,"5,911"
2889,16260,22625,"sum","7,12,",True,"2",25807,"5,911"
2891,16264,22643,"sum","23,28,",True,"3",25810,"1,883"
2891,16263,22643,"sum","3,8,",True,"3",25809,"937"
2892,16268,22680,"same","12,",True,"3",25814,"10"
2892,16267,22680,"same","7,",True,"3",25813,"1,682"
2892,16266,22680,"same","2,",True,"3",25812,"5,491"
2893,16272,22713,"same","19,",True,"3",25818,"25.9%"
2893,16269,22713,"same","4,",True,"2",25815,"61.0%"
2893,16271,22713,"same","14,",True,"3",25817,"6.7%"
2894,16280,22752,"same","23,",True,"3",25826,"2,027"
2894,16274,22752,"same","28,",True,"3",25820,"2,820"
2894,16274,22752,"sum","3,8,13,18,",True,"2",25820,"2,820"
2894,16278,22752,"same","14,",True,"2",25824,"3.0%"
2894,16277,22752,"same","9,",True,"3",25823,"33.9%"
2894,16276,22752,"same","4,",True,"2",25822,"57.2%"
2894,16279,22752,"same","19,",True,"3",25825,"5.8%"
2895,16287,22787,"same","18,",True,"3",25833,"0.8%"
2895,16288,22787,"same","22,",True,"2",25834,"1,729"
2895,16288,22787,"sum","2,7,12,17,",True,"2",25834,"1,729"
2895,16284,22787,"same","3,",True,"3",25830,"39.5%"
2895,16285,22787,"same","8,",True,"3",25831,"49.8%"
2895,16286,22787,"same","13,",True,"3",25832,"9.9%"
2897,16292,22824,"same","19,",True,"3",25838,"0.3%"
2897,16291,22824,"same","14,",True,"3",25837,"8.2%"
2897,16289,22824,"same","4,",True,"3",25835,"82.3%"
2897,16290,22824,"same","9,",True,"3",25836,"8.8%"
2898,16294,22859,"same","9,",True,"3",25840,"15.2%"
2898,16295,22859,"same","14,",True,"3",25841,"15.8%"
2898,16293,22859,"same","4,",True,"3",25839,"63.9%"
2899,16299,22890,"same","9,",True,"3",25845,"20.0%"
2899,16298,22890,"same","4,",True,"3",25844,"23.3%"
2899,16300,22890,"same","14,",True,"3",25846,"56.7%"
2901,16303,22920,"same","14,",True,"3",25849,"1.6%"
2901,16302,22920,"same","9,",True,"3",25848,"21.6%"
2901,16301,22920,"same","4,",True,"3",25847,"75.1%"
2925,16395,23450,"same","2,",True,"3",26018,"$1,082"
2925,16394,23450,"same","1,",True,"3",26017,"$721"
2927,16405,23466,"same","3,",True,"3",26024,"$480.67"
2927,16401,23466,"same","1,",True,"2",26022,"$721"
2927,16399,23466,"same","1,",True,"3",26025,"$721"
2938,16457,23591,"same","7,",True,"3",26084,"$1,000"
2938,16458,23589,"same","7,",True,"3",26085,"$1,000"
2938,16456,23591,"same","9,",False,"2",26083,"$1.23"
2961,16559,24043,"same","24,",True,"3",26351,"12.3%"
2961,16560,24043,"same","25,",True,"3",26352,"12.6%"
2961,16558,24043,"same","20,",True,"3",26350,"43.0%"
2961,16556,24043,"same","14,",True,"3",26348,"8.2%"
2961,16557,24043,"same","19,",True,"3",26349,"83.8%"
2964,16578,24131,"same","34,",True,"3",26377,"19"
2964,16577,24131,"same","52,",True,"3",26373,"40"
3131,17424,27919,"same","10,",True,"3",27886,"265,000"
3131,17426,27919,"same","15,",True,"3",27888,"360,000"
3131,17426,27919,"sum","7,11,",True,"2",27888,"360,000"
3131,17430,27919,"same","16,",True,"3",27892,"653,000"
3131,17430,27919,"sum","8,12,",True,"2",27892,"653,000"
3131,17423,27919,"same","6,",True,"3",27884,"748,000"
3158,17564,28335,"same","8,",True,"3",28052,"174"
3158,17566,28335,"same","2,",True,"3",28054,"238"
3158,17563,28335,"same","9,",True,"2",28050,"27 lbs/acre"
3158,17570,28335,"same","3,",True,"2",28058,"28 lbs/acre"
3158,17568,28335,"same","5,",True,"3",28056,"303"
3158,17572,28335,"same","6,",True,"2",28060,"51 lbs/acre,"
3167,17621,28572,"same","17,",True,"2",28184,"$200,000"
3167,17620,28572,"same","5,",True,"3",28183,"$50,000"
3252,18008,30466,"same","18,",True,"3",28649,"5.0%"
3311,18340,31591,"same","24,",True,"3",29317,"13.3%"
3311,18342,31593,"same","11,",True,"3",29322,"31.7%"
3316,18363,31708,"same","15,",True,"3",29357,"4.8%"
3316,18360,31710,"same","6,",True,"3",29353,"6.4%"
3316,18364,31708,"same","13,",True,"3",29359,"90%"
3321,18385,31860,"same","9,",True,"3",29416,"65"
3321,18384,31860,"same","25,",True,"3",29415,"85"
3321,18386,31860,"same","25,",True,"3",29417,"85"
3321,18387,31860,"same","33,",True,"2",29419,"95"
3329,18408,32050,"same","17,",True,"3",29479,"$1.16"
3329,18407,32050,"same","5,",False,"2",29475,"$21.1 million"
3329,18410,32050,"same","18,",True,"3",29487,"$2.34"
3329,18414,32070,"same","17,",True,"3",29490,"$37.76"
3329,18409,32050,"same","6,",False,"3",29483,"$42.1 million"
3330,18419,32100,"same","6,",False,"3",29498,"$103.0 million"
3330,18418,32100,"same","17,",True,"3",29495,"$3.42"
3330,18420,32100,"same","18,",True,"3",29501,"$5.74"
3330,18417,32100,"same","5,",False,"3",29492,"$62.2 million"
3334,18441,32249,"same","5,",True,"3",29533,"$16,810"
3334,18440,32249,"same","2,",True,"3",29532,"$29,756"
3336,18443,32259,"same","15,",True,"2",29534,"$117,327"
3336,18443,32259,"sum","6,9,12,",True,"2",29534,"$117,327"
3337,18444,32276,"same","11,",True,"3",29536,"1.1000"
3337,18445,32278,"same","8,",True,"3",29537,"$9,424"
3337,18446,32278,"same","7,",True,"3",29538,".9454"
3337,18447,32278,"same","6,",True,"3",29539,"9,968"
3469,19256,35257,"same","16,",True,"3",30870,"7,678"
3469,19256,35257,"sum","14,15,",True,"2",30870,"7,678"
3470,19264,35268,"same","36,",True,"3",30889,"18,592"
3470,19265,35268,"same","12,",True,"3",30890,"19,453"
3470,19266,35268,"same","34,",True,"3",30886,"6,238"
3470,19267,35268,"same","28,",True,"3",30888,"8,117"
3525,19501,36378,"same","18,",True,"2",31551,"15%"
3525,19500,36378,"same","23,",True,"3",31550,"20%"
3525,19503,36378,"same","25,",True,"3",31553,"23.8%"
3525,19502,36378,"same","24,",True,"3",31552,"3.8%"
3525,19498,36378,"same","21,",False,"2",31548,"$400,000"
3525,19499,36378,"same","22,",False,"2",31549,"$450,000"
3526,19508,36395,"same","18,",True,"2",31558,"15%"
3526,19507,36395,"same","23,",True,"3",31557,"20%"
3526,19505,36395,"same","21,",False,"2",31555,"$400,000"
3526,19506,36395,"same","22,",False,"2",31556,"$450,000"
3613,19933,39086,"same","7,",True,"3",32318,"0.2%"
3613,19937,39086,"same","7,",True,"3",32321,"0.2%"
3613,19935,39086,"same","11,",True,"3",32320,"0.3%"
3613,19934,39086,"same","8,",True,"3",32319,"2.3%"
3613,19939,39086,"same","12,",True,"3",32322,"5.5%"
3783,20821,41395,"same","4,",True,"2",34265,"61.4%"
3791,20870,41438,"dif","2,3,",True,"2",34352,"11 percentage"
3791,20870,41438,"same","4,",True,"2",34352,"11 percentage"
3791,20871,41438,"same","2,",True,"3",34353,"50.1 percent"
3791,20872,41438,"same","3,",True,"3",34354,"61.1 percent"
3792,20880,41450,"same","47,",True,"3",34362,"51.5 percent"
3792,20881,41450,"same","48,",True,"3",34364,"51 percent"
3793,20884,41462,"same","17,",True,"3",34368,"55 percent"
3793,20885,41462,"same","18,",True,"3",34369,"56.5 percent"
3796,20899,41486,"same","4,",True,"3",34393,"1 percent"
3796,20900,41486,"same","9,",True,"3",34404,"5 percent"
3796,20902,41486,"same","8,",True,"3",34426,"60 percent"
3796,20901,41486,"same","3,",True,"3",34415,"63 percent"
3796,20897,41476,"same","28,",True,"3",34382,"65 percent"
3796,20895,41476,"same","27,",True,"3",34380,"67.5 percent"
3831,21085,41628,"dif","2,3,",True,"2",34679,"4 percentage"
3831,21085,41628,"same","4,",True,"2",34679,"4 percentage"
3831,21084,41628,"same","2,",True,"2",34677,"58 percent"
3833,21095,41652,"same","2,",True,"3",34698,"58 percent"
3833,21096,41652,"same","3,",True,"3",34699,"62 percent"
3834,21105,41664,"dif","12,13,",True,"2",34708,"3 percent"
3834,21105,41664,"same","14,",True,"2",34708,"3 percent"
3834,21104,41664,"dif","13,14,",True,"2",34707,"53.5 percent"
3834,21104,41664,"same","12,",True,"2",34707,"53.5 percent"
3834,21106,41664,"same","13,",True,"2",34709,"56.5 percent"
3835,21108,41676,"same","48,",True,"3",34712,"53 percent"
3835,21107,41676,"same","47,",True,"3",34710,"54.5 percent"
3836,21110,41688,"same","18,",True,"3",34715,"51.5 percent"
3836,21109,41688,"same","17,",True,"3",34714,"55 percent"
3837,21115,41709,"same","9,",True,"3",34743,"10 percent"
3837,21114,41709,"same","4,",True,"3",34732,"3 percent"
3837,21117,41709,"same","8,",True,"3",34767,"50 percent"
3837,21116,41709,"same","3,",True,"3",34756,"59 percent"
3837,21112,41700,"same","28,",True,"3",34718,"65 percent"
3837,21111,41700,"same","27,",True,"3",34716,"67.5 percent"
3850,21194,41740,"same","4,",True,"3",34830,"£110,000"
3850,21195,41740,"same","19,",True,"2",34831,"£180,000"
3850,21196,41740,"same","2,",True,"3",34832,"40,000"
3850,21197,41740,"same","18,",True,"3",34834,"60,000"
3850,21192,41740,"same","42,",True,"3",34843,"70,000"
3973,21910,42383,"rat","29,30,",False,"2",35857,"11.1%"
3973,21910,42383,"same","28,",True,"2",35857,"11.1%"
3973,21914,42383,"same","29,",True,"3",35863,"125.2 million"
3973,21913,42383,"same","19,",True,"3",35861,"190.0 million"
3973,21912,42383,"same","9,",True,"3",35859,"588,125"
3973,21906,42383,"rat","9,10,",False,"2",35853,"6.3%"
3973,21906,42383,"same","8,",True,"2",35853,"6.3%"
3973,21908,42383,"rat","19,20,",False,"2",35855,"7.3%"
3973,21908,42383,"same","18,",True,"2",35855,"7.3%"
3974,21915,42393,"rat","9,10,",False,"2",35922,"0.6%"
3974,21915,42393,"same","8,",True,"2",35922,"0.6%"
3974,21917,42393,"same","10,",True,"4",35924,"154,662"
3974,21916,42393,"same","9,",True,"3",35923,"155,549"
3974,21921,42393,"same","19,",True,"3",35900,"28.1 million"
3974,21918,42393,"rat","14,15,",False,"2",35882,"4.5%"
3974,21918,42393,"same","13,",True,"2",35882,"4.5%"
3974,21920,42393,"same","14,",True,"3",35894,"532.8 million"
3974,21919,42393,"rat","19,20,",False,"2",35888,"8.0%"
3974,21919,42393,"same","18,",True,"2",35888,"8.0%"
3976,21961,42412,"rat","9,10,",False,"2",35936,"10.5%"
